cell_name,protein,protein_name,primekg_index,cell_id,ncbi_id
A549,1212,EMILIN1,1467,1,11117.0
A549,1216,UGDH,6461,1,7358.0
A549,1217,GNL1,9950,1,2794.0
A549,1221,AKR1C4,748,1,1109.0
A549,1228,DNAJC1,10433,1,64215.0
A549,1230,MAP2K7,1747,1,5609.0
A549,1234,EIF5AL1,59624,1,143244.0
A549,1238,GLRX2,13721,1,51022.0
A549,1239,XRCC4,6890,1,7518.0
A549,1241,DDX17,7892,1,10521.0
A549,1243,PLK4,4880,1,10733.0
A549,1250,TIMM10B,5539,1,26515.0
A549,1256,RBM22,9845,1,55696.0
A549,1260,COPS6,816,1,10980.0
A549,1271,GPX2,10852,1,2877.0
A549,1281,SMG1,3167,1,23049.0
A549,1282,CCKAR,13800,1,886.0
A549,1283,RRAS,6003,1,6237.0
A549,1284,GART,7090,1,2618.0
A549,1286,TPH1,9929,1,7166.0
A549,1298,PHF5A,56833,1,84844.0
A549,1299,FXN,7445,1,2395.0
A549,1300,PPIL3,4800,1,53938.0
A549,1305,SMPD2,3784,1,6610.0
A549,1306,TRIP13,1253,1,9319.0
A549,1307,ERAL1,12322,1,26284.0
A549,1310,NDUFB4,6893,1,4710.0
A549,1311,EIF3J,9326,1,8669.0
A549,1314,STRBP,8201,1,55342.0
A549,1318,CPEB4,56769,1,80315.0
A549,1320,HSPA4,2152,1,3308.0
A549,1323,FFAR1,12156,1,2864.0
A549,1324,NOP10,3301,1,55505.0
A549,1327,BMF,11979,1,90427.0
A549,1332,CYP11B2,34059,1,1585.0
A549,1341,SLC1A4,9686,1,6509.0
A549,1343,PUF60,5944,1,22827.0
A549,1350,XRCC6,1496,1,2547.0
A549,1351,WWTR1,2865,1,25937.0
A549,1352,RBKS,4541,1,64080.0
A549,1355,SLC11A2,6829,1,4891.0
A549,1365,GSTA5,10247,1,221357.0
A549,1366,TTC3,1121,1,7267.0
A549,1375,ACACA,8065,1,31.0
A549,1376,POMP,12706,1,51371.0
A549,1377,TMOD1,331,1,7111.0
A549,1382,HDAC3,851,1,8841.0
A549,1388,RPSA,2162,1,3921.0
A549,1389,CCND2,4435,1,894.0
A549,1391,TK1,1118,1,7083.0
A549,1393,KPNA1,572,1,3836.0
A549,1394,PSMB3,1543,1,5691.0
A549,1397,YWHAE,1806,1,7531.0
A549,1405,C18orf32,57548,1,497661.0
A549,1410,ATG12,7564,1,9140.0
A549,1412,ANXA6,3990,1,309.0
A549,1413,HSPA14,6014,1,51182.0
A549,1415,ANLN,4755,1,54443.0
A549,1418,CAP1,10206,1,10487.0
A549,1426,CLPB,7729,1,81570.0
A549,1432,SERPINA10,12428,1,51156.0
A549,1438,PSME4,6344,1,23198.0
A549,1440,RPS26,7423,1,6231.0
A549,1442,CNOT2,2192,1,4848.0
A549,1446,WNT11,8546,1,7481.0
A549,1447,PRDX2,3931,1,7001.0
A549,1451,SRP72,2189,1,6731.0
A549,1456,EEF1B2,5157,1,1933.0
A549,1457,BAG2,1599,1,9532.0
A549,1458,BMP7,5422,1,655.0
A549,1461,POP4,372,1,10775.0
A549,1462,ACAD9,2767,1,28976.0
A549,1464,TPM2,2278,1,7169.0
A549,1469,ODF2,8209,1,4957.0
A549,1470,UQCR10,13532,1,29796.0
A549,1472,RGPD5,11183,1,84220.0
A549,1473,KRT14,3971,1,3861.0
A549,1474,TRIM45,11559,1,80263.0
A549,1477,RPS23,3467,1,6228.0
A549,1480,ATAD3B,57815,1,83858.0
A549,1481,RIMKLB,57867,1,57494.0
A549,1493,CYSLTR1,9866,1,10800.0
A549,1494,YPEL5,9504,1,51646.0
A549,1499,MSN,3103,1,4478.0
A549,1502,FLNB,2032,1,2317.0
A549,1507,CPEB2,58306,1,132864.0
A549,1508,DNAJA1,1793,1,3301.0
A549,1510,CHCHD5,10256,1,84269.0
A549,1511,LAG3,11224,1,3902.0
A549,1512,ACTL6B,3091,1,51412.0
A549,1514,PUS7,6401,1,54517.0
A549,1518,G3BP2,6444,1,9908.0
A549,1524,YBX1,503,1,4904.0
A549,1529,HLA-DOB,9756,1,3112.0
A549,1538,TOMM40L,34441,1,84134.0
A549,1543,CNOT1,3353,1,23019.0
A549,1549,VWA1,11178,1,64856.0
A549,1553,CCT7,2470,1,10574.0
A549,1554,ISLR,193,1,3671.0
A549,1555,KCND3,5774,1,3752.0
A549,1562,DNAJC10,8548,1,54431.0
A549,1568,ACAT2,8248,1,39.0
A549,1572,PHKG2,6031,1,5261.0
A549,1575,KRT18,186,1,3875.0
A549,1576,TMEM30A,5810,1,55754.0
A549,1582,HSF1,3120,1,3297.0
A549,1583,SLC7A6,13048,1,9057.0
A549,1588,TACC3,556,1,10460.0
A549,1589,CDK15,5347,1,65061.0
A549,1591,PITPNA,8054,1,5306.0
A549,1593,TRIM31,3325,1,11074.0
A549,1595,DAG1,1807,1,1605.0
A549,1597,ASMTL,8157,1,8623.0
A549,1600,CALM2,1968,1,805.0
A549,1604,ME2,12301,1,4200.0
A549,1605,TCTN1,6232,1,79600.0
A549,1606,DSTN,6992,1,11034.0
A549,1610,UTP14A,2723,1,10813.0
A549,1612,BCO1,35314,1,53630.0
A549,1614,RPE,10381,1,6120.0
A549,1617,TMEM126B,11433,1,55863.0
A549,1622,TAF1B,3295,1,9014.0
A549,1623,FFAR3,7017,1,2865.0
A549,1627,PIK3R6,57057,1,146850.0
A549,1631,TMEM165,11462,1,55858.0
A549,1634,MRPS5,10162,1,64969.0
A549,1635,GBP5,12369,1,115362.0
A549,1638,STRN,4777,1,6801.0
A549,1640,HMGCS1,6441,1,3157.0
A549,1641,GOT2,1540,1,2806.0
A549,1643,TOX,6704,1,9760.0
A549,1646,CALM3,941,1,808.0
A549,1648,ELP3,10636,1,55140.0
A549,1652,TXN,2090,1,7295.0
A549,1655,ILF2,1119,1,3608.0
A549,1659,ENO4,22074,1,387712.0
A549,1666,CAPNS1,3252,1,826.0
A549,1673,CREG1,12802,1,8804.0
A549,1684,PRDX3,1869,1,10935.0
A549,1688,PSMC5,529,1,5705.0
A549,1691,RBX1,782,1,9978.0
A549,1696,AUP1,1392,1,550.0
A549,1697,TCOF1,2411,1,6949.0
A549,1698,POLR2J,1169,1,5439.0
A549,1699,GIT2,451,1,9815.0
A549,1700,SENP5,57191,1,205564.0
A549,1712,TACR3,12937,1,6870.0
A549,1714,EIF3I,6,1,8668.0
A549,1718,USP30,9112,1,84749.0
A549,1724,CEP97,4313,1,79598.0
A549,1726,TUBB,12607,1,203068.0
A549,1728,KTN1,670,1,3895.0
A549,1734,TRIM26,2200,1,7726.0
A549,1738,PSMA2,5226,1,5683.0
A549,1739,ZBTB24,3132,1,9841.0
A549,1742,HMGCS2,8644,1,3158.0
A549,1745,DNAJC5B,56847,1,85479.0
A549,1751,SLC2A4,5508,1,6517.0
A549,1755,CEP192,7250,1,55125.0
A549,1760,HSPA13,10170,1,6782.0
A549,1768,PIF1,57759,1,80119.0
A549,1776,GSTM4,10287,1,2948.0
A549,1777,LILRB5,33975,1,10990.0
A549,1779,SNRPD3,1361,1,6634.0
A549,1783,RBM41,4638,1,55285.0
A549,1784,IGFBP4,10666,1,3487.0
A549,1786,MIS18BP1,11069,1,55320.0
A549,1788,LIN54,7734,1,132660.0
A549,1795,TNNI2,3073,1,7136.0
A549,1799,WDR77,5512,1,79084.0
A549,1804,FSTL3,56582,1,10272.0
A549,1805,BCHE,341,1,590.0
A549,1806,PSME1,1284,1,5720.0
A549,1810,PRMT8,7838,1,56341.0
A549,1815,HK2,8798,1,3099.0
A549,1816,PSMF1,8716,1,9491.0
A549,1817,FH,504,1,2271.0
A549,1819,TRIM17,8773,1,51127.0
A549,1822,AMOTL1,57103,1,154810.0
A549,1826,SCN5A,10417,1,6331.0
A549,1827,DDX49,3437,1,54555.0
A549,1829,DNAJB11,2869,1,51726.0
A549,1836,YWHAH,1136,1,7533.0
A549,1839,FKBPL,8673,1,63943.0
A549,1846,UCHL1,5799,1,7345.0
A549,1847,IKBKB,973,1,3551.0
A549,1849,EIF3D,7224,1,8664.0
A549,1850,WASF3,1570,1,10810.0
A549,1852,ERLEC1,1699,1,27248.0
A549,1853,ITGA6,5437,1,3655.0
A549,1867,NOC4L,10717,1,79050.0
A549,1870,TBXA2R,2531,1,6915.0
A549,1871,TGFBR3,1285,1,7049.0
A549,1881,TRIM8,10902,1,81603.0
A549,1885,HNRNPA3,4415,1,220988.0
A549,1887,PBRM1,10508,1,55193.0
A549,1892,CCDC86,10064,1,79080.0
A549,1893,KCNV2,35219,1,169522.0
A549,1896,FBXW10,60188,1,10517.0
A549,1897,RGPD8,58275,1,727851.0
A549,1902,SEC61B,2191,1,10952.0
A549,1905,UBE2V2,3119,1,7336.0
A549,1906,ORC3,618,1,23595.0
A549,1912,ERMN,13978,1,57471.0
A549,1915,METTL21A,11470,1,151194.0
A549,1921,ARHGEF7,3832,1,8874.0
A549,1925,CD81,691,1,975.0
A549,1928,FADS3,9159,1,3995.0
A549,1933,PHC1,3915,1,1911.0
A549,1934,KSR1,10244,1,8844.0
A549,1938,CDKN3,13187,1,1033.0
A549,1947,SLC25A4,7715,1,291.0
A549,1955,CALML5,4374,1,51806.0
A549,1956,COX11,1473,1,1353.0
A549,1965,PLXNA1,6917,1,5361.0
A549,1972,S100A6,2072,1,6277.0
A549,1978,NDUFAF6,35062,1,137682.0
A549,1981,DHODH,10027,1,1723.0
A549,1984,MYBPC3,878,1,4607.0
A549,1987,RRM2,617,1,6241.0
A549,1991,SLC3A2,3155,1,6520.0
A549,1992,PIP5K1C,11532,1,23396.0
A549,1995,PTK2,484,1,5747.0
A549,1998,NCAPG,12205,1,64151.0
A549,2002,TNKS1BP1,7483,1,85456.0
A549,2003,CHMP4B,2624,1,128866.0
A549,2004,KRT6B,2509,1,3854.0
A549,2005,KRT86,4656,1,3892.0
A549,2007,HSD17B8,11416,1,7923.0
A549,2013,NDUFAF1,2545,1,51103.0
A549,2016,STOM,278,1,2040.0
A549,2018,SMG9,7044,1,56006.0
A549,2019,NDUFB6,7942,1,4712.0
A549,2026,SGPL1,3890,1,8879.0
A549,2028,MAP2K2,5809,1,5605.0
A549,2036,SET,1255,1,6418.0
A549,2045,TTC12,12482,1,54970.0
A549,2048,CACNG7,12678,1,59284.0
A549,2049,ENAM,34954,1,10117.0
A549,2050,CCL13,7639,1,6357.0
A549,2053,RFX2,8763,1,5990.0
A549,2056,EIF2B3,12270,1,8891.0
A549,2063,RPS25,3039,1,6230.0
A549,2065,RPL5,59,1,6125.0
A549,2066,UQCRFS1,3905,1,7386.0
A549,2072,RING1,1206,1,6015.0
A549,2081,BORA,7354,1,79866.0
A549,2083,TECR,3713,1,9524.0
A549,2085,BCL2A1,5631,1,597.0
A549,2087,CHMP4A,1664,1,29082.0
A549,2088,KCNV1,59212,1,27012.0
A549,2091,GCC2,7071,1,9648.0
A549,2100,SLC7A8,9003,1,23428.0
A549,2101,SCG3,13696,1,29106.0
A549,2109,NDUFS8,41,1,4728.0
A549,2111,EXOC3,2063,1,11336.0
A549,2122,PFKM,8395,1,5213.0
A549,2125,RALB,1752,1,5899.0
A549,2126,MRPL19,472,1,9801.0
A549,2127,PDIA4,4006,1,9601.0
A549,2131,CHEK2,6966,1,11200.0
A549,2134,NFRKB,1306,1,4798.0
A549,2136,PYCARD,10975,1,29108.0
A549,2139,KRT23,56606,1,25984.0
A549,2140,ARHGEF2,8408,1,9181.0
A549,2142,TMOD2,306,1,29767.0
A549,2143,MTHFD1L,34413,1,25902.0
A549,2147,EDN3,6567,1,1908.0
A549,2151,MAGED2,5311,1,10916.0
A549,2156,GEMIN6,11662,1,79833.0
A549,2166,PHC2,1090,1,1912.0
A549,2177,PAM,4732,1,5066.0
A549,2178,SMIM15,60528,1,643155.0
A549,2179,SLC1A5,3903,1,6510.0
A549,2189,NDUFS3,2788,1,4722.0
A549,2195,PSMA5,3457,1,5686.0
A549,2196,ELOVL5,8231,1,60481.0
A549,2200,KRT77,57401,1,374454.0
A549,2202,AMT,11481,1,275.0
A549,2205,DES,4397,1,1674.0
A549,2206,MGMT,4626,1,4255.0
A549,2210,BRS3,11583,1,680.0
A549,2216,PAIP1,7169,1,10605.0
A549,2221,NUDCD3,4578,1,23386.0
A549,2226,COA4,60754,1,51287.0
A549,2230,APOF,10658,1,319.0
A549,2231,HMGA1,2629,1,3159.0
A549,2233,SRSF5,466,1,6430.0
A549,2235,KLRC2,8796,1,3822.0
A549,2243,ZNF7,8989,1,7553.0
A549,2245,PLXNA2,5131,1,5362.0
A549,2246,TBL1X,3261,1,6907.0
A549,2248,MGAT4A,13898,1,11320.0
A549,2249,CAPN1,2491,1,823.0
A549,2250,RFX3,323,1,5991.0
A549,2255,LIG1,5940,1,3978.0
A549,2258,LSM6,6266,1,11157.0
A549,2261,SIRT2,6770,1,22933.0
A549,2264,PAFAH1B1,2537,1,5048.0
A549,2273,MBTPS1,8647,1,8720.0
A549,2277,PXN,414,1,5829.0
A549,2278,NUSAP1,1400,1,51203.0
A549,2281,HNRNPR,206,1,10236.0
A549,2283,PADI2,9646,1,11240.0
A549,2285,TNNT2,11283,1,7139.0
A549,2291,COX6B2,56970,1,125965.0
A549,2292,ADAMTS2,4018,1,9509.0
A549,2295,DTL,2852,1,51514.0
A549,2298,CPNE3,1417,1,8895.0
A549,2304,CBR3,5663,1,874.0
A549,2311,SRP19,9705,1,6728.0
A549,2314,TOMM40,2665,1,10452.0
A549,2321,HNRNPA1L2,1638,1,144983.0
A549,2324,SDCBP,964,1,6386.0
A549,2330,RPS27,4046,1,6232.0
A549,2336,KCNH5,34679,1,27133.0
A549,2337,NSA2,2680,1,10412.0
A549,2339,FUCA1,2199,1,2517.0
A549,2342,CCT3,1958,1,7203.0
A549,2343,APP,611,1,351.0
A549,2345,KIF13A,3771,1,63971.0
A549,2347,GFRA1,10709,1,2674.0
A549,2351,NXT1,4443,1,29107.0
A549,2356,ITGA10,57973,1,8515.0
A549,2359,NDUFAF5,7292,1,79133.0
A549,2361,SRSF6,2707,1,6431.0
A549,2369,PSMB1,1248,1,5689.0
A549,2372,VKORC1,3060,1,79001.0
A549,2375,PDHA2,385,1,5161.0
A549,2380,TMOD4,7611,1,29765.0
A549,2381,KRT4,8292,1,3851.0
A549,2386,KIR3DL1,9795,1,3811.0
A549,2388,MRFAP1,9777,1,93621.0
A549,2392,NPM2,11160,1,10361.0
A549,2394,BCKDK,2080,1,10295.0
A549,2397,NPM1,949,1,4869.0
A549,2398,RAB14,9158,1,51552.0
A549,2399,SERPINF2,10356,1,5345.0
A549,2407,ATP6V1B1,2301,1,525.0
A549,2408,FBXW2,7841,1,26190.0
A549,2411,JAG1,995,1,182.0
A549,2412,CDC37,2161,1,11140.0
A549,2420,TBX18,8091,1,9096.0
A549,2421,PGK2,3539,1,5232.0
A549,2424,PIGR,1021,1,5284.0
A549,2427,VCP,398,1,7415.0
A549,2430,RBM4,2020,1,5936.0
A549,2437,TXNDC8,60054,1,255220.0
A549,2441,PDYN,11857,1,5173.0
A549,2444,MET,67,1,4233.0
A549,2445,CSNK1G2,2172,1,1455.0
A549,2447,POTEI,60015,1,653269.0
A549,2451,GSTZ1,3796,1,2954.0
A549,2453,TPM1,1052,1,7168.0
A549,2454,NCOA6,9527,1,23054.0
A549,2455,RBP2,58349,1,5948.0
A549,2457,RANBP17,13527,1,64901.0
A549,2458,CPPED1,57994,1,55313.0
A549,2464,UBAP1,12533,1,51271.0
A549,2467,DERA,10616,1,51071.0
A549,2469,DNAJB4,9434,1,11080.0
A549,2470,SCNN1G,7607,1,6340.0
A549,2473,COX7C,1047,1,1350.0
A549,2474,KRT78,7719,1,196374.0
A549,2480,HCRTR1,10805,1,3061.0
A549,2481,ASPN,34625,1,54829.0
A549,2482,CAPN2,8357,1,824.0
A549,2489,TAZ,34675,1,6901.0
A549,2490,MYL9,3537,1,10398.0
A549,2491,RPL31,6384,1,6160.0
A549,2493,ERH,7532,1,2079.0
A549,2495,ENO2,4261,1,2026.0
A549,2496,ERCC1,666,1,2067.0
A549,2497,PARD6A,5206,1,50855.0
A549,2499,KRT27,4938,1,342574.0
A549,2503,ANKRD45,57347,1,339416.0
A549,2508,TPK1,35303,1,27010.0
A549,2509,ACTN1,1134,1,87.0
A549,2510,SAFB,2224,1,6294.0
A549,2523,PTMS,8195,1,5763.0
A549,2524,TRPV5,9810,1,56302.0
A549,2525,TSPO,7372,1,706.0
A549,2530,PRPF19,3366,1,27339.0
A549,2543,AP3M1,4758,1,26985.0
A549,2544,ROCK2,5231,1,9475.0
A549,2555,MYO9B,3562,1,4650.0
A549,2556,TIMM8B,11407,1,26521.0
A549,2558,FIS1,7666,1,51024.0
A549,2559,CNOT3,4857,1,4849.0
A549,2561,SSH2,10834,1,85464.0
A549,2569,DDX51,7191,1,317781.0
A549,2576,KIR2DL1,7147,1,3802.0
A549,2579,PRPS1L1,57907,1,221823.0
A549,2586,GHITM,79,1,27069.0
A549,2589,RPS13,3054,1,6207.0
A549,2595,TGFBR2,3911,1,7048.0
A549,2596,ILF3,506,1,3609.0
A549,2599,MYL12A,9609,1,10627.0
A549,2600,NAPRT,8298,1,93100.0
A549,2609,POLA2,7905,1,23649.0
A549,2610,FOXRED1,13000,1,55572.0
A549,2623,DHX32,9742,1,55760.0
A549,2624,KCNA3,5867,1,3738.0
A549,2634,COIL,4192,1,8161.0
A549,2637,MYBL2,3369,1,4605.0
A549,2639,SCLY,13083,1,51540.0
A549,2641,NCKAP1,627,1,10787.0
A549,2650,DYRK1A,315,1,1859.0
A549,2652,ARPC5L,12711,1,81873.0
A549,2656,MYH7,3679,1,4625.0
A549,2658,ABCE1,7700,1,6059.0
A549,2661,ORAI2,11217,1,80228.0
A549,2667,IGFBP3,4098,1,3486.0
A549,2671,CATSPER4,6227,1,378807.0
A549,2676,POLE,8484,1,5426.0
A549,2679,KCNN3,6889,1,3782.0
A549,2680,EIF3F,1596,1,8665.0
A549,2683,AKR1B1,11703,1,231.0
A549,2695,GK,7073,1,2710.0
A549,2698,TIMM23B,58257,1,100652748.0
A549,2701,KCNS3,1672,1,3790.0
A549,2702,CXCL5,7856,1,6374.0
A549,2709,EIF3H,4408,1,8667.0
A549,2711,GRPR,2981,1,2925.0
A549,2713,FBXL3,12195,1,26224.0
A549,2714,SCARF1,10111,1,8578.0
A549,2715,STC2,9239,1,8614.0
A549,2716,HSPA5,1050,1,3309.0
A549,2717,IMP3,8884,1,55272.0
A549,2718,SCGB1A1,9396,1,7356.0
A549,2730,RPL39,10201,1,6170.0
A549,2734,GPSM1,8497,1,26086.0
A549,2736,EIF4B,1422,1,1975.0
A549,2737,DENND1B,34887,1,163486.0
A549,2738,TNC,9133,1,3371.0
A549,2740,CCNT1,269,1,904.0
A549,2748,CALD1,2214,1,800.0
A549,2761,VKORC1L1,2240,1,154807.0
A549,2763,JAM3,35351,1,83700.0
A549,2766,ANXA2,788,1,302.0
A549,2771,METTL1,11115,1,4234.0
A549,2779,UQCRC2,7335,1,7385.0
A549,2780,XYLB,10377,1,9942.0
A549,2783,SORBS1,8612,1,10580.0
A549,2787,LIN37,6525,1,55957.0
A549,2789,SESN3,8699,1,143686.0
A549,2795,PLCB2,8932,1,5330.0
A549,2800,YEATS4,6667,1,8089.0
A549,2801,SLC1A7,12399,1,6512.0
A549,2804,MKKS,7031,1,8195.0
A549,2805,DLC1,7689,1,10395.0
A549,2808,LEFTY2,11684,1,7044.0
A549,2811,PWP2,7414,1,5822.0
A549,2816,TBC1D1,8380,1,23216.0
A549,2817,ALS2,35215,1,57679.0
A549,2824,PPIL2,6327,1,23759.0
A549,2828,ORM1,4735,1,5004.0
A549,2834,SLC7A5,7636,1,8140.0
A549,2839,ATP6V0E1,5816,1,8992.0
A549,2840,HSPA2,2209,1,3306.0
A549,2843,BOK,6030,1,666.0
A549,2849,PFN1,5608,1,5216.0
A549,2858,ARHGEF6,7114,1,9459.0
A549,2859,UTP6,6786,1,55813.0
A549,2860,KDSR,11156,1,2531.0
A549,2872,RPL15,349,1,6138.0
A549,2877,BIK,425,1,638.0
A549,2878,EEF1G,716,1,1937.0
A549,2883,KRT71,9079,1,112802.0
A549,2884,ACTG2,2087,1,72.0
A549,2888,GBP6,10950,1,163351.0
A549,2889,B9D1,5985,1,27077.0
A549,2898,MIA3,2381,1,375056.0
A549,2899,PRPF18,1890,1,8559.0
A549,2902,MATR3,407,1,9782.0
A549,2903,PROS1,4999,1,5627.0
A549,2910,TAS2R4,58842,1,50832.0
A549,2924,COMMD2,9564,1,51122.0
A549,2925,SNRNP70,1605,1,6625.0
A549,2930,EME2,57168,1,197342.0
A549,2939,CCL27,34369,1,10850.0
A549,2942,NDUFA2,2854,1,4695.0
A549,2946,SSR3,2717,1,6747.0
A549,2947,PPP1R3C,1819,1,5507.0
A549,2950,CX3CL1,8106,1,6376.0
A549,2951,TJP1,6005,1,7082.0
A549,2952,MZT2B,7676,1,80097.0
A549,2954,DLST,2064,1,1743.0
A549,2955,NDUFV2,3878,1,4729.0
A549,2956,NCOR2,2734,1,9612.0
A549,2957,NPC2,7088,1,10577.0
A549,2959,BCL10,9436,1,8915.0
A549,2963,RPL28,3902,1,6158.0
A549,2966,GSTM3,7557,1,2947.0
A549,2968,RPL35,2496,1,11224.0
A549,2969,ELMO2,7403,1,63916.0
A549,2971,SNRNP27,3794,1,11017.0
A549,2973,EME1,12918,1,146956.0
A549,2975,MFN1,13317,1,55669.0
A549,2979,ABI2,1329,1,10152.0
A549,2990,PFDN4,2849,1,5203.0
A549,2991,TGS1,5622,1,96764.0
A549,2992,ZNF713,34389,1,349075.0
A549,2994,RPL36AL,9834,1,6166.0
A549,2995,WRAP53,4237,1,55135.0
A549,2999,TKTL2,11575,1,84076.0
A549,3001,PA2G4,6700,1,5036.0
A549,3003,UBC,189,1,7316.0
A549,3004,BPGM,7281,1,669.0
A549,3006,PKM,5514,1,5315.0
A549,3009,EIF3L,10646,1,51386.0
A549,3010,SYVN1,11603,1,84447.0
A549,3012,PSMB4,1084,1,5692.0
A549,3015,SLC25A5,860,1,292.0
A549,3016,KRT24,747,1,192666.0
A549,3018,PEX26,34902,1,55670.0
A549,3025,GOT1,7987,1,2805.0
A549,3035,TAT,12150,1,6898.0
A549,3038,MYL7,3084,1,58498.0
A549,3052,IGFALS,12774,1,3483.0
A549,3054,MKS1,1154,1,54903.0
A549,3057,ANXA2R,34054,1,389289.0
A549,3068,THOC1,3108,1,9984.0
A549,3079,PAK1,2260,1,5058.0
A549,3086,BLOC1S4,4049,1,55330.0
A549,3090,RPS20,3151,1,6224.0
A549,3091,PKLR,6784,1,5313.0
A549,3096,AKT1S1,13834,1,84335.0
A549,3097,NUDC,31,1,10726.0
A549,3099,CCT8L2,57896,1,150160.0
A549,3102,KIAA2013,8249,1,90231.0
A549,3105,LDHC,11589,1,3948.0
A549,3106,PRDX5,5537,1,25824.0
A549,3108,PDHX,10524,1,8050.0
A549,3110,SARNP,10962,1,84324.0
A549,3113,KRT75,1656,1,9119.0
A549,3114,TNNI1,3754,1,7135.0
A549,3117,SLC1A6,13571,1,6511.0
A549,3122,BCL2L14,10186,1,79370.0
A549,3123,MYL6B,9423,1,140465.0
A549,3124,HEATR1,8137,1,55127.0
A549,3128,FGF12,4705,1,2257.0
A549,3130,RPL10,383,1,6134.0
A549,3136,MRPL1,9518,1,65008.0
A549,3137,INO80B,5085,1,83444.0
A549,3139,PSMA4,4361,1,5685.0
A549,3140,CEP41,34950,1,95681.0
A549,3142,BUB1,3099,1,699.0
A549,3143,RSRC1,474,1,51319.0
A549,3146,SRRT,6129,1,51593.0
A549,3147,MYBPC2,705,1,4606.0
A549,3151,CDT1,11643,1,81620.0
A549,3154,KRT19,2750,1,3880.0
A549,3155,PLCB4,5030,1,5332.0
A549,3157,FAM43B,77467,1,163933.0
A549,3160,KRT33A,59267,1,3883.0
A549,3162,LDHA,2585,1,3939.0
A549,3163,CYP2C18,1281,1,1562.0
A549,3166,KRT84,13694,1,3890.0
A549,3181,ALYREF,6377,1,10189.0
A549,3187,UNC45B,12843,1,146862.0
A549,3189,CDK8,2888,1,1024.0
A549,3200,TLR4,3259,1,7099.0
A549,3201,FBP2,10383,1,8789.0
A549,3205,SLC7A10,33800,1,56301.0
A549,3209,CCNE2,8662,1,9134.0
A549,3210,WDR43,7064,1,23160.0
A549,3214,CKAP2,9709,1,26586.0
A549,3217,MFGE8,11761,1,4240.0
A549,3220,GRPEL2,12341,1,134266.0
A549,3221,MYH8,11721,1,4626.0
A549,3229,PSMB10,5838,1,5699.0
A549,3232,CATSPERD,57253,1,257062.0
A549,3233,GADD45B,4031,1,4616.0
A549,3237,CCT6B,6680,1,10693.0
A549,3238,TACR2,3602,1,6865.0
A549,3244,NOL6,11074,1,65083.0
A549,3247,TMSB10,5503,1,9168.0
A549,3249,PIK3CG,1671,1,5294.0
A549,3250,HAUS8,7236,1,93323.0
A549,3255,MSR1,10320,1,4481.0
A549,3270,HSPH1,831,1,10808.0
A549,3272,SLC16A4,13045,1,9122.0
A549,3275,DHFR,7134,1,1719.0
A549,3277,SRSF1,773,1,6426.0
A549,3278,CCS,10234,1,9973.0
A549,3282,RPS19,4933,1,6223.0
A549,3284,CBX2,5647,1,84733.0
A549,3287,ADAM28,33945,1,10863.0
A549,3291,ST20-MTHFS,82431,1,100528021.0
A549,3294,CRELD2,12988,1,79174.0
A549,3295,UBE2J2,13101,1,118424.0
A549,3300,GRK5,4059,1,2869.0
A549,3306,ADPGK,10453,1,83440.0
A549,3314,LPIN2,5008,1,9663.0
A549,3321,PSMA1,2588,1,5682.0
A549,3338,LIG4,2361,1,3981.0
A549,3347,CYP24A1,3712,1,1591.0
A549,3348,RPA2,2306,1,6118.0
A549,3349,PGD,5017,1,5226.0
A549,3353,MEIOB,35384,1,254528.0
A549,3354,ANP32B,4146,1,10541.0
A549,3363,RPIA,7829,1,22934.0
A549,3364,RPS5,905,1,6193.0
A549,3368,MEAF6,737,1,64769.0
A549,3370,PMS2,3556,1,5395.0
A549,3381,HELZ2,12015,1,85441.0
A549,3382,CKS2,2751,1,1164.0
A549,3385,COX5B,1541,1,1329.0
A549,3386,IPO13,7521,1,9670.0
A549,3387,SLC25A6,589,1,293.0
A549,3391,TUBB1,4719,1,81027.0
A549,3392,RPL24,4869,1,6152.0
A549,3396,SF3B4,3709,1,10262.0
A549,3400,SFN,4605,1,2810.0
A549,3402,KRT74,5713,1,121391.0
A549,3404,DNAJB6,1645,1,10049.0
A549,3407,SRSF4,3190,1,6429.0
A549,3409,HMGXB3,12819,1,22993.0
A549,3410,APAF1,3883,1,317.0
A549,3411,HNRNPH1,2656,1,3187.0
A549,3415,CYP26C1,35393,1,340665.0
A549,3416,RPL11,827,1,6135.0
A549,3421,MRPS9,2642,1,64965.0
A549,3424,TMEM179B,257,1,374395.0
A549,3425,SPHK1,11103,1,8877.0
A549,3428,PGAM2,8771,1,5224.0
A549,3429,NET1,11320,1,10276.0
A549,3433,STRIP1,9654,1,85369.0
A549,3434,DEK,687,1,7913.0
A549,3436,B9D2,4767,1,80776.0
A549,3438,XPO7,3522,1,23039.0
A549,3439,GSTP1,1497,1,2950.0
A549,3440,KCNG1,6581,1,3755.0
A549,3444,HSPA1A,138,1,3303.0
A549,3447,S100A4,5363,1,6275.0
A549,3448,TNNT3,9353,1,7140.0
A549,3454,TCHH,10612,1,7062.0
A549,3455,NCL,1734,1,4691.0
A549,3456,SHH,9005,1,6469.0
A549,3461,MYH11,715,1,4629.0
A549,3467,ACTN4,549,1,81.0
A549,3470,KIR3DL2,4835,1,3812.0
A549,3473,MSRB1,10893,1,51734.0
A549,3474,TUBB4B,4410,1,10383.0
A549,3477,MAP2,11049,1,4133.0
A549,3478,TUBA8,8467,1,51807.0
